1679718430.463896,"[28, 34, 71, 140, 80, 61, 53, 36]"
1679718430.4643927,"[31, 36, 55, 143, 84, 59, 39, 32]"
1679718430.4914691,"[32, 36, 57, 135, 84, 59, 43, 35]"
1679718430.510033,"[31, 36, 54, 152, 85, 63, 43, 33]"
1679718430.520936,"[32, 35, 55, 167, 92, 62, 42, 34]"
1679718430.5441103,"[32, 35, 59, 170, 92, 62, 40, 33]"
1679718430.5613773,"[29, 34, 56, 184, 95, 61, 39, 33]"
1679718430.5817554,"[30, 35, 62, 179, 95, 62, 35, 30]"
1679718430.6081665,"[32, 34, 64, 161, 100, 62, 32, 32]"
1679718430.6261528,"[32, 36, 57, 144, 92, 59, 33, 32]"
1679718430.6492841,"[32, 37, 56, 127, 103, 60, 32, 31]"
1679718430.6644526,"[32, 37, 60, 113, 91, 57, 31, 30]"
1679718430.6822317,"[29, 37, 56, 136, 94, 54, 28, 29]"
1679718430.7019413,"[27, 36, 64, 146, 86, 47, 28, 27]"
1679718430.7319005,"[24, 33, 64, 145, 93, 60, 32, 30]"
1679718430.741685,"[28, 33, 64, 153, 80, 62, 35, 28]"
1679718430.7616537,"[28, 33, 64, 155, 83, 62, 38, 29]"
1679718430.7842536,"[29, 34, 63, 139, 73, 61, 41, 31]"
1679718430.801593,"[29, 35, 58, 146, 71, 63, 40, 30]"
1679718430.821504,"[30, 36, 56, 140, 59, 52, 36, 28]"
1679718430.8444223,"[27, 37, 58, 134, 71, 49, 35, 30]"
1679718430.8615353,"[29, 36, 61, 127, 80, 60, 32, 30]"
1679718430.881936,"[32, 35, 61, 131, 86, 63, 35, 29]"
1679718430.9117403,"[33, 33, 57, 137, 89, 67, 38, 33]"
1679718430.9350746,"[33, 36, 67, 131, 90, 68, 41, 33]"
1679718430.9423668,"[31, 34, 62, 129, 83, 67, 42, 35]"
1679718430.964361,"[30, 36, 55, 121, 82, 59, 41, 37]"
1679718430.9949431,"[26, 37, 55, 117, 80, 54, 36, 37]"
1679718431.0015452,"[26, 37, 59, 102, 77, 47, 36, 33]"
1679718431.0243788,"[27, 37, 54, 97, 73, 43, 32, 32]"
1679718431.0627396,"[28, 37, 64, 98, 68, 44, 29, 30]"
1679718431.064088,"[29, 36, 70, 99, 87, 58, 38, 30]"
1679718431.083902,"[30, 35, 70, 120, 88, 61, 38, 32]"
1679718431.1067367,"[30, 37, 70, 114, 92, 65, 40, 35]"
1679718431.129315,"[28, 33, 70, 129, 91, 69, 42, 34]"
1679718431.1442692,"[31, 33, 68, 150, 98, 72, 43, 35]"
1679718431.166931,"[30, 33, 67, 152, 81, 63, 37, 33]"
1679718431.1838114,"[30, 34, 65, 132, 88, 66, 35, 32]"
1679718431.2043493,"[31, 32, 60, 130, 90, 66, 36, 32]"
1679718431.2267513,"[31, 34, 56, 122, 89, 64, 37, 31]"
1679718431.241722,"[30, 37, 50, 89, 83, 62, 38, 32]"
1679718431.2739742,"[31, 39, 76, 88, 73, 56, 35, 31]"
1679718431.2866988,"[32, 38, 77, 90, 68, 58, 41, 32]"
1679718431.3017943,"[31, 39, 84, 106, 106, 63, 41, 33]"
1679718431.3244922,"[32, 38, 93, 113, 122, 64, 40, 36]"
1679718431.3553038,"[30, 36, 95, 123, 128, 69, 44, 35]"
1679718431.3617878,"[27, 31, 72, 132, 135, 68, 44, 38]"
1679718431.3841667,"[28, 31, 72, 130, 134, 65, 41, 39]"
1679718431.4067843,"[29, 29, 67, 125, 106, 53, 39, 38]"
1679718431.421694,"[26, 34, 55, 114, 99, 55, 39, 39]"
1679718431.4465914,"[29, 33, 53, 141, 89, 47, 33, 37]"
1679718431.4744377,"[32, 35, 56, 142, 78, 51, 37, 36]"
1679718431.4807289,"[35, 35, 53, 141, 74, 51, 38, 34]"
1679718431.5116394,"[35, 37, 63, 134, 73, 59, 37, 34]"
1679718431.5282333,"[35, 36, 62, 153, 72, 58, 39, 31]"
1679718431.5491703,"[36, 38, 60, 125, 79, 60, 39, 31]"
1679718431.5648837,"[33, 38, 57, 113, 86, 61, 34, 28]"
1679718431.5868711,"[28, 37, 56, 123, 86, 58, 36, 28]"
1679718431.6018777,"[28, 37, 42, 126, 85, 49, 37, 28]"
1679718431.6263142,"[28, 34, 38, 112, 80, 46, 34, 26]"
1679718431.6494036,"[29, 34, 45, 110, 72, 43, 33, 28]"
1679718431.662002,"[31, 32, 48, 109, 70, 41, 34, 30]"
1679718431.6844962,"[31, 35, 52, 104, 68, 43, 32, 29]"
1679718431.707046,"[32, 32, 53, 96, 64, 47, 30, 28]"
1679718431.7241652,"[33, 32, 58, 98, 73, 49, 30, 29]"
1679718431.7445548,"[33, 31, 66, 112, 79, 48, 29, 28]"
1679718431.767034,"[29, 31, 64, 111, 92, 52, 30, 25]"
1679718431.784141,"[32, 30, 62, 101, 95, 52, 29, 26]"
1679718431.8065846,"[30, 31, 60, 125, 104, 51, 33, 28]"
1679718431.8461502,"[28, 31, 56, 116, 92, 52, 36, 31]"
1679718431.848691,"[32, 30, 42, 95, 92, 57, 41, 36]"
1679718431.8644729,"[43, 34, 39, 91, 75, 56, 44, 50]"
1679718431.8866403,"[43, 33, 36, 89, 74, 58, 46, 51]"
1679718431.9084556,"[44, 33, 39, 50, 70, 59, 44, 50]"
1679718431.9287448,"[47, 34, 61, 104, 79, 58, 43, 50]"
1679718431.949164,"[44, 34, 64, 174, 80, 57, 41, 49]"
1679718431.9696865,"[34, 33, 65, 196, 95, 54, 38, 37]"
1679718431.9835968,"[34, 33, 67, 205, 97, 56, 37, 36]"
1679718432.014886,"[33, 33, 65, 206, 92, 55, 36, 38]"
1679718432.029226,"[33, 34, 59, 195, 86, 54, 36, 38]"
1679718432.0542266,"[32, 33, 56, 141, 88, 55, 34, 36]"
1679718432.0668213,"[34, 32, 58, 129, 73, 54, 31, 35]"
1679718432.0894604,"[32, 35, 63, 121, 71, 48, 29, 34]"
1679718432.1041877,"[31, 35, 63, 122, 69, 47, 30, 33]"
1679718432.1345174,"[29, 35, 54, 132, 83, 47, 32, 30]"
1679718432.1491885,"[28, 35, 55, 134, 77, 48, 32, 27]"
1679718432.166771,"[24, 32, 65, 150, 81, 47, 32, 25]"
1679718432.1868794,"[27, 29, 66, 152, 81, 49, 33, 28]"
